asset,interval,total_return,num_trades
AAPL,1_year,0.03999025342901796,1
AAPL,2_years,0.12644217591193962,1
AAPL,6_months,-0.17435104425611692,1
AAPL,3_months,-0.15509223123486438,1
AAPL,5_years,1.567918445620815,1
AAPL,10_years,5.869807591953577,1
AAPL,15_years,24.62178305077646,1
AAPL,dotcom_bubble,-0.31781880816714836,1
AAPL,9_11,0.1175232976055347,1
AAPL,2008_crisis,0.17458349843973697,1
AAPL,2011_euro_crisis,0.22887405004052952,1
AAPL,2016_election,0.5812041689028824,1
AAPL,covid_crash,0.03530525825518471,1
AAPL,covid_bounce,0.5591067763539548,1
AAPL,rate_hike_era,0.06988506646424719,1
AAPL,russia_ukraine,-0.14730452213058454,1
MSFT,1_year,0.12180686368327054,1
MSFT,2_years,0.4057323959346253,1
MSFT,6_months,0.10404202496315307,1
MSFT,3_months,0.18717383379744468,1
MSFT,5_years,1.6281233743087395,1
MSFT,10_years,10.241267801456516,1
MSFT,15_years,22.493236238309585,1
MSFT,dotcom_bubble,-0.25177274477400546,1
MSFT,9_11,-0.03399973243300469,1
MSFT,2008_crisis,-0.16957719520041004,1
MSFT,2011_euro_crisis,-0.04754561022101811,1
MSFT,2016_election,0.35453113949590787,1
MSFT,covid_crash,0.05667088467981429,1
MSFT,covid_bounce,0.3788633200551472,1
MSFT,rate_hike_era,0.14392553531887975,1
MSFT,russia_ukraine,-0.1659194933995266,1
GOOG,1_year,-0.004307396725794388,1
GOOG,2_years,0.3963873963374138,1
GOOG,6_months,-0.09223664544302168,1
GOOG,3_months,0.026010410911153414,1
GOOG,5_years,1.4258453571820624,1
GOOG,10_years,5.504568212016654,1
GOOG,15_years,13.455264313627861,1
GOOG,2008_crisis,-0.20511714601435815,1
GOOG,2011_euro_crisis,0.06875163079023694,1
GOOG,2016_election,0.31425437642800746,1
GOOG,covid_crash,-0.038373000005269664,1
GOOG,covid_bounce,0.684261944089962,1
GOOG,rate_hike_era,-0.02856808515883702,1
GOOG,russia_ukraine,-0.26420725555186597,1
AMZN,1_year,0.1495458041751656,1
AMZN,2_years,0.669870490449467,1
AMZN,6_months,-0.06906732644426627,1
AMZN,3_months,-4.882336072709048e-05,1
AMZN,5_years,0.6593012761105708,1
AMZN,10_years,8.51499113560019,1
AMZN,15_years,32.270040334603536,1
AMZN,dotcom_bubble,-0.6745906627028746,1
AMZN,9_11,-0.09440002441406337,1
AMZN,2008_crisis,0.20183884739806457,1
AMZN,2011_euro_crisis,-0.06036268405416101,1
AMZN,2016_election,0.3824919054864544,1
AMZN,covid_crash,0.21862589433733826,1
AMZN,covid_bounce,0.30433745200753304,1
AMZN,rate_hike_era,-0.1083568410089556,1
AMZN,russia_ukraine,-0.3614804669511409,1
TSLA,1_year,0.9652845008210154,1
TSLA,2_years,0.6695257532868875,1
TSLA,6_months,-0.0865323967249767,1
TSLA,3_months,0.21714385696095095,1
TSLA,5_years,4.786549273721933,1
TSLA,10_years,19.833434091352373,1
TSLA,15_years,216.5344846233881,1
TSLA,2011_euro_crisis,0.07287734401039869,1
TSLA,2016_election,0.5531517512364168,1
TSLA,covid_crash,0.07051284496600863,1
TSLA,covid_bounce,2.48079272731211,1
TSLA,rate_hike_era,-0.3786861025012448,1
TSLA,russia_ukraine,-0.3727785127667037,1
NVDA,1_year,0.1754296494882106,1
NVDA,2_years,2.399994394304607,1
NVDA,6_months,-0.022901919832687523,1
NVDA,3_months,0.18483636802257775,1
NVDA,5_years,14.401319660541914,1
NVDA,10_years,248.47362165678874,1
NVDA,15_years,467.55582995972173,1
NVDA,dotcom_bubble,1.3425728553859524,1
NVDA,9_11,0.27306414468109375,1
NVDA,2008_crisis,-0.6064376096008113,1
NVDA,2011_euro_crisis,-0.12389383149085109,1
NVDA,2016_election,2.1012192933223615,1
NVDA,covid_crash,0.47810249756368584,1
NVDA,covid_bounce,0.8472321503109743,1
NVDA,rate_hike_era,0.6463697701111459,1
NVDA,russia_ukraine,-0.3124918662949969,1
META,1_year,0.36097536362302574,1
META,2_years,1.386345831404813,1
META,6_months,0.08148001990271414,1
META,3_months,-0.010661665370142459,1
META,5_years,1.8051469452375706,1
META,10_years,7.102399002059174,1
META,15_years,16.01652188177384,1
META,2016_election,0.27513064311273805,1
META,covid_crash,0.10235571501917184,1
META,covid_bounce,0.41748946828265354,1
META,rate_hike_era,0.04554846827441916,1
META,russia_ukraine,-0.6297805955179314,1
INTC,1_year,-0.3504781637275898,1
INTC,2_years,-0.3591877742252929,1
INTC,6_months,-0.03313551429506967,1
INTC,3_months,-0.14028146728960045,1
INTC,5_years,-0.6454779810850204,1
INTC,10_years,-0.2592688681801941,1
INTC,15_years,0.4043660203004793,1
INTC,dotcom_bubble,-0.4733962503262896,1
INTC,9_11,0.06358430611978383,1
INTC,2008_crisis,-0.279915316294861,1
INTC,2011_euro_crisis,0.20427147274736357,1
INTC,2016_election,0.17484454418682005,1
INTC,covid_crash,-0.012773355610209536,1
INTC,covid_bounce,-0.052105297491126246,1
INTC,rate_hike_era,0.0047703733180042285,1
INTC,russia_ukraine,-0.3613178923133813,1
ADBE,1_year,-0.054507751980823804,1
ADBE,2_years,-0.027322797099261886,1
ADBE,6_months,-0.058752842771223834,1
ADBE,3_months,-0.05815484845666752,1
ADBE,5_years,0.06520736024353901,1
ADBE,10_years,4.197070014570084,1
ADBE,15_years,11.919078199154256,1
ADBE,dotcom_bubble,1.0060829593011702,1
ADBE,9_11,-0.1687105257667333,1
ADBE,2008_crisis,-0.29531874141966097,1
ADBE,2011_euro_crisis,-0.09651647073826286,1
ADBE,2016_election,0.41803278000903443,1
ADBE,covid_crash,0.07988828520535196,1
ADBE,covid_bounce,0.29485730870479343,1
ADBE,rate_hike_era,0.05710789153852547,1
