asset,interval,total_return,num_trades
XOM,2_years,0.060323377822581126,6.0
XOM,6_months,-0.029301294531251854,2.0
XOM,3_months,-0.04192464691482278,2.0
XOM,5_years,1.774141805438417,6.0
XOM,10_years,0.8622470864426242,18.0
XOM,15_years,2.0547864734449193,30.0
XOM,dotcom_bubble,0.046552312625192105,10.0
XOM,9_11,-0.09062134464205895,0.0
XOM,2008_crisis,-0.1434852543643247,6.0
XOM,2011_euro_crisis,0.16391394688626604,3.0
XOM,2016_election,-0.06505126287422369,4.0
XOM,covid_crash,-0.22580147924013994,0.0
XOM,covid_bounce,0.3590289704221439,1.0
XOM,rate_hike_era,0.6917713301303607,4.0
XOM,russia_ukraine,0.43210266379345175,1.0
CVX,1_year,-0.09241349113862318,2.0
CVX,2_years,-0.021598553776705387,6.0
CVX,6_months,-0.04641985847610608,2.0
CVX,3_months,-0.09618487249817698,0.0
CVX,5_years,0.8343686003925801,8.0
CVX,10_years,1.0482158073077836,18.0
CVX,15_years,2.443723529470555,24.0
CVX,dotcom_bubble,-0.08080401598126297,10.0
CVX,9_11,-0.05360190161189582,0.0
CVX,2008_crisis,-0.17173320280819027,6.0
CVX,2011_euro_crisis,0.19377345418555758,3.0
CVX,2016_election,0.06509272512393993,4.0
CVX,covid_crash,-0.1142855884491123,0.0
CVX,covid_bounce,0.18193691280884483,1.0
CVX,rate_hike_era,0.3466775589917197,6.0
CVX,russia_ukraine,0.40895565812264745,3.0
BP,1_year,-0.15075304465832862,2.0
BP,2_years,-0.06572058367674016,6.0
BP,6_months,0.0018983609858054251,2.0
BP,3_months,-0.07037361195349634,0.0
BP,5_years,0.575503557558132,10.0
BP,10_years,0.2824711658399315,16.0
BP,15_years,0.7792604318614058,28.0
BP,dotcom_bubble,0.001020860732236617,8.0
BP,9_11,-0.09956115781194219,2.0
BP,2008_crisis,-0.27315271161986854,5.0
BP,2011_euro_crisis,-0.016757627499001893,3.0
BP,2016_election,0.2377536476941957,3.0
BP,covid_crash,-0.3138832053596391,0.0
BP,covid_bounce,0.16603770896097414,1.0
BP,rate_hike_era,0.4130160921341546,8.0
BP,russia_ukraine,0.18066779410433664,3.0
SLB,1_year,-0.23019681906161726,2.0
SLB,2_years,-0.23046696840814707,2.0
SLB,6_months,-0.13333074419423385,2.0
SLB,3_months,-0.17001502025435122,0.0
SLB,5_years,0.9867842484447518,8.0
SLB,10_years,-0.5208087364544263,12.0
SLB,15_years,-0.09268711604869606,20.0
SLB,dotcom_bubble,0.036726879084482356,6.0
SLB,9_11,-0.08286307618008881,0.0
SLB,2008_crisis,-0.36146916017324626,5.0
SLB,2011_euro_crisis,-0.17305438527757855,2.0
SLB,2016_election,-0.05894499605136094,4.0
SLB,covid_crash,-0.4398440577908803,0.0
SLB,covid_bounce,0.7414359149635235,3.0
SLB,rate_hike_era,0.6971612522044464,5.0
SLB,russia_ukraine,0.31929582631541154,3.0
COP,1_year,-0.2270716830360986,2.0
COP,2_years,-0.08529289814285834,4.0
COP,6_months,-0.1329448699331467,0.0
COP,3_months,-0.07075049868167271,2.0
COP,5_years,1.3666810842395618,6.0
COP,10_years,0.8407458751033539,16.0
COP,15_years,2.737663795370918,22.0
COP,dotcom_bubble,0.2586947488825089,10.0
COP,9_11,-0.017240248987672846,0.0
COP,2008_crisis,-0.4433274672762453,6.0
COP,2011_euro_crisis,0.10760217639314851,3.0
COP,2016_election,0.0375339216237931,1.0
COP,covid_crash,-0.2750366224515153,0.0
COP,covid_bounce,0.33607161440111377,1.0
COP,rate_hike_era,0.713227250803234,5.0
COP,russia_ukraine,0.40823267077350756,3.0
JNJ,1_year,0.0847913152220583,3.0
JNJ,2_years,0.06952436238929871,7.0
JNJ,6_months,0.09563718123488796,1.0
JNJ,3_months,-0.06420006776650311,0.0
JNJ,5_years,0.21532085407835933,15.0
JNJ,10_years,1.0492527324463041,23.0
JNJ,15_years,3.100570750853022,27.0
JNJ,dotcom_bubble,0.3706459650598275,7.0
JNJ,9_11,0.0895454022414024,1.0
JNJ,2008_crisis,-0.026462245392781858,6.0
JNJ,2011_euro_crisis,0.081926360570578,1.0
JNJ,2016_election,0.16798812604235547,3.0
JNJ,covid_crash,0.0037705554190832213,0.0
JNJ,covid_bounce,0.1801567671478741,3.0
JNJ,rate_hike_era,-0.033814801887728674,6.0
JNJ,russia_ukraine,0.06903503853281956,2.0
PFE,1_year,-0.14498143199611768,2.0
PFE,2_years,-0.30402329159271113,2.0
PFE,6_months,-0.08553659004559722,0.0
PFE,3_months,-0.08807150636316052,0.0
PFE,5_years,-0.12185138494140935,10.0
PFE,10_years,0.08213555158003505,20.0
PFE,15_years,2.002925075458535,26.0
PFE,dotcom_bubble,-0.21949292217816285,10.0
PFE,9_11,0.058308118249758234,1.0
PFE,2008_crisis,-0.3423968917085003,2.0
PFE,2011_euro_crisis,0.2754582760348112,3.0
PFE,2016_election,-0.02406878870683582,3.0
PFE,covid_crash,0.02827540917893523,1.0
PFE,covid_bounce,0.19887576131468943,5.0
